user,docno,query,relevance,probChange,totalProbTarget,totalProbExpansion,totalProbExpanded,qtotalProbTarget,qtotalProbExpansion,qtotalProbExpanded,totalProbTargetQL,totalProbExpansionQL,totalProbExpandedQL,qtotalProbTargetQL,qtotalProbExpansionQL,qtotalProbExpandedQL,ttProbTtest,qProbTtest,ttAPTarget,ttAPExpansion,ttAPExpanded,qAPTarget,qAPExpansion,qAPExpanded,pqTTRecall,qpqRecall,pqTTResultsRecall,qpqResultsRecall,qTTSim
HSOAQ,WTX018-B20-194,537,0,-0.008547619533149276,0.01563256147529959,0.007084941942150312,0.009649227802095095,0.003177707355281568,5.508037097241291E-4,0.0013388748033913607,-6.822948108909831,-8.942180332939666,-7.432329760736732,-8.611038920825953,-9.607794065441194,-9.142784826168002,0.01399235609362666,0.4007367041721507,0.27299952410700834,0.10449072538759807,0.34748267498267504,0.05555555555555555,0.00392156862745098,0.06666666666666667,0.9,0.3333333333333333,0.15,0.0,0.0
HSOAQ,WTX026-B08-107,507,0,-0.0029068785551201555,0.014162946685841329,0.011256068130721173,0.01212813169725722,3.2662467241588547E-4,1.013729789887892E-5,1.0508351025398088E-4,-6.755794318755797,-7.541940638029479,-7.162092089803158,-9.9354469989592,-12.213343175090873,-10.704604366195433,0.18641572518019667,0.49328743189055646,0.20161047077572974,0.16514094643716204,0.27853664466191497,0.0018115942028985507,0.0,0.0018115942028985507,0.8,0.0,0.05,0.0,0.0
HSOAQ,GX010-11-11242343,804,1,0.008686236915919462,0.011647537124323993,0.020333774040243457,0.013384784507507885,0.006558324228090244,0.011497841512983359,0.007546227685068867,-7.886952252709465,-7.274007142646457,-7.308159757086276,-7.889829206836708,-6.116524337989211,-6.914229864705705,0.10510091121208859,0.181895312124509,0.2931433471864898,0.4297900193633062,0.34177335229966804,0.4666666666666666,0.6716417910447761,0.6666666666666666,0.6,0.6666666666666666,0.4,0.4666666666666667,0.18181818181818182
HSOAQ,WTX016-B14-3,500,1,0.00447209776795045,0.012414248237296518,0.016886346005246966,0.015544716674861831,0.004180109160221306,0.0034788976530604216,0.0036892611052086865,-7.864718877718683,-6.848815488586308,-6.913422648927856,-6.2617964800817845,-6.60116653210083,-6.476339544368683,0.16917743609794156,0.372696282417769,0.2225250705267274,0.3333681601758825,0.37838460990634903,0.3088235294117647,0.1425438596491228,0.21666666666666667,0.5454545454545454,1.0,0.15,0.05,0.18181818181818182
HSOAQ,AP890308-0220,158,0,0.007757659828830488,0.019253062357076512,0.027010722185907002,0.023131892271491757,0.005479548712391462,0.005225621991213409,0.005352585351802435,-6.6781150210096385,-6.1408918101221905,-6.2781987611991665,-8.057765761445303,-7.700939489916486,-7.8207105650558155,0.14106003742721404,0.6113398901312561,0.5564879564879566,0.5635729812597273,0.6938440912321509,0.26625255275697757,0.09981242274656592,0.15102108036890644,0.7,0.25,0.56,0.0,0.07692307692307693
HSOAQ,WTX101-B11-76,480,0,0.004548012622502119,0.009035803707594773,0.013583816330096893,0.012219412543346256,0.002149853093251847,0.003252029038986997,0.0029213762552664515,-7.165228765343729,-6.908621820214637,-6.875552650366066,-7.306805446552482,-6.88714628563722,-6.952543120619759,0.18151508458171361,0.45401917051607066,0.10094286235445564,0.2634781321630556,0.30261029072155377,0.02882964988228146,0.07163561076604555,0.08862044817927171,0.6,0.3333333333333333,0.55,0.15,0.08333333333333333
HSOAQ,GX011-80-1074652,714,0,0.0018494046661133572,0.01018177552226634,0.012031180188379696,0.010551656455489009,0.0061098323217602096,0.004454096765088282,0.005778685210425825,-7.585635285717015,-7.110410769505462,-7.141362913842583,-7.4474879196595785,-7.614450770608508,-7.364291121140765,0.7178143212655528,0.6850235987211166,0.15395033950200204,0.17309993498502937,0.16597117794486213,0.22196969696969696,0.0907860001817507,0.22248427672955973,0.8,0.5,0.4,0.0,0.07692307692307693
HSOAQ,FT941-10100,450,1,0.010193665551021032,0.012484347495824175,0.022678013046845212,0.01656181371623259,0.005224771462994648,0.006157887636554682,0.005598017932418662,-6.9656464968738,-6.438163812906621,-6.508646250493438,-6.431628715897155,-6.203498593037823,-6.3240990788141085,0.09334655921308731,0.4508079735766073,0.37431239737274224,0.4183273577201735,0.4761797924297924,0.4789272030651341,0.13006993006993006,0.34920634920634913,0.8,1.0,0.5,0.3,0.3
HSOAQ,FR940318-0-00101,338,0,0.004923995746574088,0.010205901772219472,0.01512989751879356,0.01217550007084911,1.455414209396807E-4,1.8289794286354246E-4,1.6048402970922539E-4,-7.596639922420713,-6.806919971364828,-6.853364893025223,-11.20295411474245,-11.553579392979174,-11.291949496167078,0.2774301916914663,0.5130700513552958,0.21567858180761404,0.26383780599207696,0.28024509803921566,0.0,9.541984732824427E-4,0.0,0.5,0.0,0.3,0.0,0.0
HSOAQ,LA060889-0033,637,0,0.009462045581006658,0.010298522844064005,0.01976056842507067,0.014083341076466669,6.832327142709787E-4,9.367113520099526E-4,7.846241693665682E-4,-7.91064931117404,-7.927747365321289,-6.847874126151626,-11.98882233219856,-11.14854870292941,-11.464010071140914,0.05691133610533356,0.6447262055054693,0.15148402131857158,0.37904406276617225,0.29026765930530823,0.0026041666666666665,0.0063331729998396665,0.00390625,0.5,0.0,0.4,0.0,0.0
HSOAQ,AP880401-0072,148,1,0.004301904270578804,0.008021354379421884,0.01232325865000069,0.00974211608765341,1.8287914327905623E-4,0.0012739886906341547,6.193229622210956E-4,-7.6056447539314,-6.9200371741713305,-7.176099072167406,-10.15768059886734,-8.088406598204628,-8.808804510715756,0.050968927169567003,0.17112267451852015,0.0748186100008801,0.19261560744453637,0.1313766333129523,0.0,0.010499517828582182,0.0,0.6,0.0,0.48,0.0,0.08333333333333333
HSOAQ,GX058-10-5669493,791,1,-0.0062077842404056945,0.015220731271020594,0.0090129470306149,0.013358395998898886,0.0032665468891446437,0.004420794444956365,0.0036128211558881605,-6.652896289536848,-7.215235531832624,-6.750784524286249,-10.022840921546997,-7.1589887788706,-7.51428179268419,0.05938822746231085,0.46022320115054727,0.3729061159977855,0.12913465973810798,0.3654660186859554,0.05116459627329192,0.10635601685372852,0.08414634146341464,0.9,0.5,0.25,0.3,0.07692307692307693
HSOAQ,AP890406-0119,142,0,-5.123173974582601E-4,0.006960565699578113,0.006448248302119852,0.006755638740594808,0.0027813079881009806,0.0020905999304245636,0.002505024765030414,-7.398278139568117,-7.608940750563416,-7.177733530840775,-9.423121063648598,-9.451720777397284,-9.332861977194124,0.8928519296812618,0.5463147515299847,0.12156917555519262,0.09394848059090101,0.10135270698141008,0.041666666666666664,0.015457079475077065,0.03333333333333333,0.42857142857142855,0.16666666666666666,0.68,0.0,0.0
HSOAQ,FT934-5147,332,0,0.015089256083012067,0.01049047047306799,0.025579726556080054,0.016526172906272816,0.0051706295303320104,0.012845293520406332,0.00824049512636174,-8.353326923711382,-6.503329953225777,-6.708377588337064,-8.26175018248237,-7.989310892749491,-7.967762465857217,0.04523165931827532,0.1971220230347726,0.08249419279907085,0.47419630820924014,0.18265977443609022,0.12698412698412698,0.5555555555555555,0.42857142857142855,0.5,0.6666666666666666,0.4,0.0,0.18181818181818182
HSOAQ,GX037-41-11641254,720,1,0.0026767104743952506,0.01054065752122389,0.013217367995619142,0.011075999616102943,0.007367073790577413,0.005381191088700827,0.006969897250202094,-7.281040696911222,-6.922602726256185,-7.115683768543041,-6.117650124828435,-6.458177193839312,-6.16339940703503,0.32457046690598057,0.31739766583904716,0.11497686953569308,0.24570796562984581,0.11604175030604671,0.3063492063492063,0.37858220211161386,0.3053830227743271,0.3,0.6666666666666666,0.26666666666666666,0.26666666666666666,0.08333333333333333
HSOAQ,WTX089-B39-68,483,0,-0.002934854760671381,0.008321001524902127,0.005386146764230745,0.0062666031924321595,1.0937344554216373E-5,1.6841297861213938E-5,1.507011186911467E-5,-7.024394228370174,-9.012302042189948,-7.5588158855268395,-14.38067355178621,-14.053224252685146,-14.139725918199403,0.3567119592432223,0.49920254567360617,0.1482478291688818,0.08019933372627176,0.17072510822510825,0.0,0.0,0.0,0.875,0.0,0.05,0.0,0.0
HSOAQ,GX244-07-12005999,788,2,0.015438373935334962,0.01645375475501022,0.03189212869034518,0.019541429542077212,0.0043044350459939375,0.005208094813621401,0.00448516699951943,-7.509829399341713,-6.2406444422599305,-6.924439484399519,-6.766389056898499,-5.960610555779094,-6.3387065820209685,0.022925091563420024,0.8700730804220105,0.15492063492063493,0.5185010979596363,0.21998491704374054,0.08954451345755693,0.13333333333333333,0.10460992907801418,0.5,0.5,0.5,0.2,0.0
HSOAQ,AP890302-0037,158,0,-0.0045196079707913285,0.014488270454506569,0.00996866248371524,0.012228466469110905,0.004491398548824461,0.005082468953976322,0.004786933751400392,-6.742675051404892,-7.365231371794701,-6.893867387304802,-8.2528712960295,-7.445271304394792,-7.683046982606736,0.18797408113130143,0.6575267419635391,0.34917173154015263,0.1354567927681924,0.267125313283208,0.26666666666666666,0.16679023508137433,0.14772727272727273,0.8,0.25,0.28,0.04,0.07692307692307693
HSOAQ,WTX081-B02-21,454,1,0.002110773761958408,0.005413727918039448,0.007524501679997855,0.006891269551410333,4.7185127621478213E-4,0.002637930234288209,0.001988106546866181,-7.702999085323869,-7.6376893980969935,-7.425486875858812,-10.750155107142223,-7.304477044146981,-7.620498002190621,0.43180763407746503,0.4412932857570696,0.10743493386011346,0.10250666293129784,0.2078303545312043,0.011904761904761904,0.16873706004140787,0.125,0.7,0.0,0.6,0.1,0.0
HSOAQ,AP890209-0263,191,1,0.0017064407316807202,0.01402934282063592,0.015735783552316644,0.01488256318647628,4.700183321105431E-4,3.676510089826185E-4,4.188346705465808E-4,-7.148522558748147,-6.856668942679413,-6.934674637337842,-9.00912755049392,-9.926074821490467,-8.955479431805044,0.5464715747869122,0.8123627084403536,0.3295237935101759,0.3291319582378406,0.35202711640211637,9.31098696461825E-4,0.0016372790981746897,9.46969696969697E-4,0.5,0.0,0.28,0.0,0.0
HSOAQ,FBIS3-41598,357,0,0.008011679116121787,0.006178048839420392,0.014189727955542176,0.009382720485869106,1.0997943222891708E-4,1.4136745720030685E-4,1.2253464221747298E-4,-7.88137298337955,-7.237840959056552,-7.370801559445857,-10.268116498880582,-10.523356766456445,-10.218787664300105,0.07006219687351445,0.806864924911139,0.12375812171939282,0.2370200925370168,0.14127561090809654,0.0,3.766478342749529E-4,0.0,0.3,0.0,0.1,0.0,0.0
HSOAQ,WTX054-B01-194,454,1,0.001999640121971603,0.008998701735672712,0.010998341857644315,0.010398449821052834,0.0034011788801023243,0.004780584149182815,0.004366762568458667,-7.469239103671196,-7.641466554633035,-7.422196104199439,-9.823315628866961,-6.993966080708956,-7.211964820187158,0.4056271775058744,0.40385367364057684,0.11812971535515274,0.24302325971434735,0.23079094099307293,0.16666666666666666,0.5018248175182481,0.5,0.5,0.5,0.4,0.1,0.09090909090909091
HSOAQ,AP880622-0299,197,0,-0.003100131090048536,0.009564004845548703,0.006463873755500169,0.008013939300524435,0.0010442539418975736,9.43027239614162E-4,9.93640590755868E-4,-7.2982436403144355,-8.155249490556331,-7.418387389299358,-10.49389292960164,-10.069708760864902,-10.16164702028815,0.2767943855903259,0.6046810335014909,0.1691990222697603,0.06493893927472773,0.20662564943943124,0.0013386880856760376,0.002927265535322993,0.001736111111111111,0.8,0.0,0.36,0.0,0.0
HSOAQ,FR940217-2-00013,304,0,0.00194379959566029,0.011174487969176097,0.013118287564836385,0.01195200780744021,0.004331152360700348,0.005694378695846834,0.004876442894758942,-7.540363441003949,-7.291660120846782,-7.041506976784744,-6.793365983970505,-6.4804665990618275,-6.471211104395541,0.5822748004938932,0.7872755421090084,0.21457252728052795,0.22775247835813217,0.23597254499886078,0.1905820105820106,0.2215608465608466,0.2692982456140351,0.6,0.6666666666666666,0.2,0.1,0.08333333333333333
HSOAQ,FR940217-2-00013,314,0,0.00194379959566029,0.011174487969176097,0.013118287564836385,0.01195200780744021,0.004298500903224641,0.004882577334885754,0.004532131475889086,-7.540363441003949,-7.291660120846782,-7.041506976784744,-8.9758636237949,-8.500224527642718,-8.74270034656512,0.5822748004938932,0.49475995895961217,0.21457252728052795,0.22775247835813217,0.23597254499886078,0.5,0.5,0.5,0.6,0.5,0.2,0.0,0.09090909090909091
HSOAQ,FR940217-2-00013,355,0,0.00194379959566029,0.011174487969176097,0.013118287564836385,0.01195200780744021,0.0010339432563022683,7.368670503938248E-4,9.151127739388909E-4,-7.540363441003949,-7.291660120846782,-7.041506976784744,-10.238625502307539,-10.392545008579257,-10.294169372537748,0.5822748004938932,0.41707483505095855,0.21457252728052795,0.22775247835813217,0.23597254499886078,0.010101010101010102,0.006666666666666667,0.012820512820512822,0.6,0.3333333333333333,0.2,0.0,0.0
HSOAQ,FR940217-2-00013,399,1,0.00194379959566029,0.011174487969176097,0.013118287564836385,0.01195200780744021,3.0217768375599406E-5,3.9061453215823974E-4,1.7437647388865554E-4,-7.540363441003949,-7.291660120846782,-7.041506976784744,-12.530276796722637,-8.580932087140749,-9.412536999369978,0.5822748004938932,0.13731475944648125,0.21457252728052795,0.22775247835813217,0.23597254499886078,0.0,0.0028735632183908046,0.0,0.6,0.0,0.2,0.0,0.0
HSOAQ,FR940217-2-00013,439,0,0.00194379959566029,0.011174487969176097,0.013118287564836385,0.01195200780744021,0.0010528091883846627,3.872051710851993E-4,7.865675814648774E-4,-7.540363441003949,-7.291660120846782,-7.041506976784744,-10.840276131173784,-10.997198075468635,-10.856528840953347,0.5822748004938932,0.42419647699608554,0.21457252728052795,0.22775247835813217,0.23597254499886078,0.011111111111111112,0.0019960079840319364,0.00980392156862745,0.6,0.3333333333333333,0.2,0.0,0.0
HSOAQ,WTX076-B01-163,530,1,0.005002434400447172,0.004287612087610431,0.009290046488057603,0.007789316167923451,0.0014853710730141523,7.70577381085846E-4,9.850154886643378E-4,-9.63741470805676,-7.73513988724733,-7.624236578856285,-11.989579386855851,-8.76239591520163,-8.865503731099487,0.1867602977876185,0.5598358489108863,0.03463484113794856,0.11671817340894237,0.10226561930451265,0.03333333333333333,0.006494150377091301,0.0196078431372549,0.4,0.3333333333333333,0.6,0.1,0.0
HSOAQ,AP890218-0025,110,0,-3.898417667138851E-4,0.011319047690324146,0.01092920592361026,0.011163110983638593,0.005397046680051935,0.012830981954043832,0.008370620789648692,-7.051015380660859,-8.097530412267766,-7.1611208951061744,-8.018544371231235,-7.18480022507392,-7.549249872090838,0.9074873178065046,0.08371852154469246,0.2164183063761203,0.20116505720415087,0.3064477705685415,0.08995215311004785,0.49197120708748615,0.29444444444444445,0.9,0.5,0.4,0.2,0.06666666666666667
HSOAQ,WTX032-B12-153,530,1,0.0012888917690405746,0.001412599677921458,0.002701491446962033,0.00231482391624986,5.255550371589154E-4,5.332429677264121E-4,5.30936588556163E-4,-10.149661725078474,-10.811650177224886,-9.762558374902063,-12.349008280931859,-12.465028523480125,-12.395803909916992,0.5157031232458412,0.438717113428819,0.007123188362417653,0.012585236936094221,0.007717674117871597,0.0,0.0030864197530864196,0.0,0.0,0.0,0.0,0.0,0.1
HSOAQ,AP890410-0259,152,1,-0.003694190325830353,0.009190181185394643,0.0054959908595642905,0.007712505055062502,0.0017055247746846575,8.768407947961246E-4,0.0013740511827292443,-7.0567584059597,-8.048840351139017,-7.237850983907601,-9.21378576858665,-9.566525311150228,-9.028557412377594,0.0026619172353667497,0.32908199077463685,0.1308625369026085,0.047190231687606235,0.13484573700399025,0.012159709618874772,0.004135908479926814,0.011692307692307693,0.7,0.2,0.04,0.0,0.07142857142857142
HSOAQ,AP881013-0147,193,1,-0.0022122949440870404,0.0061397055997015546,0.0039274106556145124,0.005254787622066737,2.8285053300552455E-4,4.52598584740504E-4,3.507497536995163E-4,-7.745332678985624,-8.165472483808879,-7.711516733175707,-9.784344579855386,-8.856215036876733,-9.14486980186604,0.23073607202359636,0.5544939604381602,0.17984848484848487,0.032334593656406785,0.19835470085470083,0.0,0.0016803772070626002,0.0,0.7,0.0,0.28,0.04,0.0
HSOAQ,AP890902-0140,130,1,0.008039665322723894,0.013501386530557038,0.021541051853280938,0.0167172526596466,0.0025172367941897586,0.009410940567964904,0.005274718303699818,-7.653879186151713,-7.022659642857551,-7.008474831826338,-8.62362040616691,-6.982252809735138,-7.490691972585614,0.3634237937926935,0.33824667968653577,0.178064224127307,0.33590545553550494,0.24393034982171188,0.021354616048317517,0.2690102149117111,0.09649122807017543,0.5,0.5,0.32,0.4,0.07692307692307693
HSOAQ,AP890902-0140,145,1,0.008039665322723894,0.013501386530557038,0.021541051853280938,0.0167172526596466,0.0019974018854247147,0.0059275959754076955,0.003569479521417907,-7.653879186151713,-7.022659642857551,-7.008474831826338,-9.136577322326684,-8.202585520757731,-8.630005491759587,0.3634237937926935,0.3696725614014039,0.178064224127307,0.33590545553550494,0.24393034982171188,0.014705882352941176,0.08553414103119894,0.0625,0.5,0.25,0.32,0.04,0.07692307692307693
HSOAQ,AP880930-0069,138,0,2.624278746009483E-4,0.010425852123869097,0.010688279998470045,0.010530823273709475,0.003190761097947188,0.004695775706792735,0.003792766941485407,-7.061010903770503,-7.4407923762778845,-7.0906419241183825,-8.792467065920428,-7.440233344349686,-7.867578587427621,0.9527093414275816,0.07033831485522937,0.17023649224865117,0.19523869700299043,0.3242371055407902,0.04038461538461539,0.11163791207264691,0.06493506493506493,0.8,0.4,0.36,0.36,0.07142857142857142
HSOAQ,AP890629-0038,142,1,-0.0037491642090442387,0.014431561498965758,0.01068239728992152,0.012931895815348062,0.002526487039957154,0.0028470593780099396,0.0026547159751782686,-6.6225206032982955,-7.192004407248223,-6.76664115858517,-9.5192125639242,-8.068324184110427,-8.530730770243682,0.09141953059597822,0.8119037323511423,0.2701265030412495,0.15028619106303548,0.3261478652926021,0.03333333333333333,0.021818633255200528,0.023809523809523808,1.0,0.16666666666666666,0.52,0.08,0.0
HSOAQ,AP890629-0038,143,1,-0.0037491642090442387,0.014431561498965758,0.01068239728992152,0.012931895815348062,0.001970855043992345,0.0020822483613654884,0.0020154123709416024,-6.6225206032982955,-7.192004407248223,-6.76664115858517,-7.90938820384466,-7.492780972031508,-7.701044881217599,0.09141953059597822,0.35623896797019444,0.2701265030412495,0.15028619106303548,0.3261478652926021,0.07142857142857142,0.05720844811753902,0.08333333333333333,1.0,0.5,0.52,0.12,0.0
HSOAQ,AP880802-0131,151,0,0.003474394387720348,0.009894874563242825,0.013369268950963173,0.011632071757102999,6.334019545339871E-4,6.561734042743139E-4,6.447876794041505E-4,-7.794641296106395,-7.203138986142452,-7.089202782985926,-10.964744484825104,-10.419553171618219,-10.506221511623064,0.4355857843294707,0.5326423478735494,0.1267580701120083,0.2562311598256809,0.24385545853550045,0.004975124378109453,0.005312148169291027,0.007575757575757576,0.4,0.3333333333333333,0.56,0.0,0.0
HSOAQ,AP880321-0151,146,1,-0.004839143376292402,0.01448182087390911,0.009642677497616709,0.01254616352339215,0.00220844816928723,0.004519010883351184,0.0031326732549128117,-6.8045859112048985,-8.008189563539469,-7.006600159274152,-8.324399214013212,-7.6428662405137935,-7.981572191662405,0.14970036950470075,0.09493585149760653,0.349123230394634,0.2547185319503712,0.37772519767333224,0.010526315789473684,0.06345797643416443,0.02222222222222222,0.8,0.2,0.56,0.16,0.0
HSOAQ,FBIS3-22836,376,0,-0.001658932773756853,0.007629498826587029,0.005970566052830176,0.006965925717084287,0.0017599704103911408,0.0027020005074780964,0.0021367824492259232,-6.843242365678533,-7.242012558905787,-6.958329269853268,-7.130888721156005,-6.721087105313322,-6.9461600067153135,0.23768728911969428,0.3041561318689195,0.16395255709939477,0.10222964548032536,0.20792648501543382,0.029411764705882353,0.1858974358974359,0.1,0.8571428571428571,0.5,0.0,0.0,0.125
